,x,x_labels
2140,male,1
2141,male,1
2142,male,1
2143,male,1
2144,male,1
2145,male,1
2146,male,1
2147,female,0
2148,male,1
2149,male,1
2150,male,1
2151,male,1
2152,male,1
2153,male,1
2154,male,1
2155,female,0
2156,male,1
2157,male,1
2158,female,0
2159,female,0
2160,male,1
2161,male,1
2162,female,0
2163,male,1
2164,male,1
2165,male,1
2166,male,1
2167,female,0
2168,male,1
2169,female,0
2170,female,0
2171,male,1
2172,male,1
2173,female,0
2174,female,0
2175,female,0
2176,female,0
2177,male,1
2178,male,1
2179,male,1
2180,male,1
2181,male,1
2182,female,0
2183,female,0
2184,male,1
2185,male,1
2186,male,1
2187,male,1
2188,female,0
2189,male,1
2190,male,1
2191,female,0
2192,female,0
2193,female,0
2194,female,0
2195,male,1
2196,male,1
2197,female,0
2198,female,0
2199,male,1
2200,male,1
2201,male,1
2202,male,1
2203,female,0
2204,female,0
2205,male,1
2206,female,0
2207,male,1
2208,male,1
2209,male,1
2210,male,1
2211,male,1
2212,male,1
2213,male,1
2214,male,1
2215,male,1
2216,male,1
2217,female,0
2218,male,1
2219,female,0
2220,male,1
2221,male,1
2222,female,0
2223,female,0
2224,female,0
2225,male,1
2226,male,1
2227,male,1
2228,female,0
2229,male,1
2230,female,0
2231,male,1
2232,male,1
2233,female,0
2234,male,1
2235,male,1
2236,female,0
2237,male,1
2238,male,1
2239,male,1
2240,male,1
2241,male,1
2242,female,0
2243,female,0
2244,female,0
2245,male,1
2246,male,1
2247,male,1
2248,female,0
2249,female,0
2250,female,0
2251,male,1
2252,male,1
2253,female,0
2254,male,1
2255,male,1
2256,male,1
2257,male,1
2258,male,1
2259,male,1
2260,female,0
2261,female,0
2262,male,1
2263,female,0
2264,male,1
2265,male,1
2266,female,0
2267,female,0
2268,male,1
2269,male,1
2270,female,0
2271,male,1
2272,male,1
2273,male,1
2274,male,1
2275,female,0
2276,male,1
2277,male,1
2278,male,1
2279,female,0
2280,male,1
2281,male,1
2282,male,1
2283,female,0
2284,male,1
2285,male,1
2286,male,1
2287,male,1
2288,male,1
2289,male,1
2290,male,1
2291,male,1
2292,male,1
2293,male,1
2294,male,1
2295,male,1
2296,male,1
2297,female,0
2298,female,0
2299,female,0
2300,male,1
2301,male,1
2302,male,1
2303,female,0
2304,male,1
2305,female,0
2306,female,0
2307,female,0
2308,male,1
2309,male,1
2310,male,1
2311,male,1
2312,female,0
2313,male,1
2314,male,1
2315,male,1
2316,male,1
2317,female,0
2318,male,1
2319,male,1
2320,male,1
2321,female,0
2322,female,0
2323,male,1
2324,female,0
2325,male,1
2326,male,1
2327,male,1
2328,male,1
2329,female,0
2330,female,0
2331,male,1
2332,male,1
2333,male,1
2334,female,0
2335,male,1
2336,male,1
2337,female,0
2338,male,1
2339,male,1
2340,male,1
2341,male,1
2342,male,1
2343,male,1
2344,male,1
2345,male,1
2346,male,1
2347,female,0
2348,male,1
2349,male,1
2350,male,1
2351,male,1
2352,male,1
2353,female,0
2354,male,1
2355,male,1
2356,male,1
2357,female,0
2358,male,1
2359,female,0
2360,male,1
2361,male,1
2362,male,1
2363,female,0
2364,male,1
2365,male,1
2366,male,1
2367,male,1
2368,male,1
2369,male,1
2370,female,0
2371,male,1
2372,male,1
2373,female,0
2374,male,1
2375,male,1
2376,male,1
2377,male,1
2378,male,1
2379,female,0
2380,male,1
2381,female,0
2382,male,1
2383,male,1
2384,male,1
2385,male,1
2386,male,1
2387,male,1
2388,male,1
2389,male,1
2390,male,1
2391,male,1
2392,male,1
2393,male,1
2394,male,1
2395,male,1
2396,male,1
2397,male,1
2398,male,1
2399,male,1
2400,male,1
2401,female,0
2402,male,1
2403,male,1
2404,female,0
2405,male,1
2406,male,1
2407,male,1
2408,male,1
2409,male,1
2410,male,1
2411,male,1
2412,male,1
2413,male,1
2414,female,0
2415,male,1
2416,male,1
2417,male,1
2418,male,1
2419,male,1
2420,male,1
2421,male,1
2422,male,1
2423,male,1
2424,male,1
2425,male,1
2426,female,0
2427,male,1
2428,female,0
2429,male,1
2430,male,1
2431,male,1
2432,female,0
2433,male,1
2434,male,1
2435,male,1
2436,female,0
2437,male,1
2438,female,0
2439,male,1
2440,male,1
2441,female,0
2442,female,0
2443,female,0
2444,male,1
2445,male,1
2446,male,1
2447,male,1
2448,female,0
2449,male,1
2450,male,1
2451,female,0
2452,female,0
2453,male,1
2454,male,1
2455,male,1
2456,male,1
2457,male,1
2458,male,1
2459,male,1
2460,male,1
2461,male,1
2462,female,0
2463,male,1
2464,male,1
2465,male,1
2466,male,1
2467,male,1
2468,male,1
2469,male,1
2470,male,1
2471,male,1
2472,male,1
2473,male,1
2474,male,1
2475,female,0
2476,male,1
2477,female,0
2478,female,0
2479,female,0
2480,female,0
2481,male,1
2482,male,1
2483,male,1
2484,male,1
2485,male,1
2486,male,1
2487,male,1
2488,male,1
2489,male,1
2490,male,1
2491,female,0
2492,male,1
2493,female,0
2494,female,0
2495,male,1
2496,male,1
2497,male,1
2498,male,1
2499,male,1
2500,male,1
2501,male,1
2502,male,1
2503,female,0
2504,male,1
2505,male,1
2506,female,0
2507,female,0
2508,female,0
2509,male,1
2510,male,1
2511,male,1
2512,male,1
2513,female,0
2514,male,1
2515,male,1
2516,male,1
2517,male,1
2518,male,1
2519,female,0
2520,male,1
2521,female,0
2522,male,1
2523,male,1
2524,male,1
2525,male,1
2526,female,0
2527,male,1
2528,male,1
2529,male,1
2530,female,0
2531,male,1
2532,female,0
2533,male,1
2534,male,1
2535,male,1
2536,male,1
2537,male,1
2538,female,0
2539,male,1
2540,male,1
2541,male,1
2542,male,1
2543,female,0
2544,female,0
2545,female,0
2546,male,1
2547,male,1
2548,male,1
2549,male,1
2550,female,0
2551,male,1
2552,male,1
2553,male,1
2554,male,1
2555,male,1
2556,male,1
2557,male,1
2558,female,0
2559,male,1
2560,male,1
2561,female,0
2562,female,0
2563,female,0
2564,male,1
2565,male,1
2566,male,1
2567,male,1
2568,female,0
2569,female,0
2570,male,1
2571,male,1
2572,male,1
2573,female,0
2574,male,1
2575,male,1
2576,male,1
2577,female,0
2578,female,0
2579,male,1
2580,male,1
2581,male,1
2582,female,0
2583,female,0
2584,male,1
2585,female,0
2586,female,0
2587,male,1
2588,male,1
2589,female,0
2590,male,1
2591,male,1
2592,male,1
2593,male,1
2594,male,1
2595,male,1
2596,male,1
2597,female,0
2598,male,1
2599,male,1
2600,male,1
2601,female,0
2602,male,1
2603,male,1
2604,male,1
2605,male,1
2606,female,0
2607,male,1
2608,female,0
2609,male,1
2610,male,1
2611,male,1
2612,male,1
2613,female,0
2614,male,1
2615,male,1
2616,female,0
2617,male,1
2618,male,1
2619,male,1
2620,male,1
2621,male,1
2622,male,1
2623,female,0
2624,male,1
2625,male,1
2626,male,1
2627,female,0
2628,male,1
2629,male,1
2630,male,1
2631,female,0
2632,male,1
2633,male,1
2634,male,1
2635,male,1
2636,female,0
2637,male,1
2638,female,0
2639,male,1
2640,female,0
2641,female,0
2642,male,1
2643,female,0
2644,male,1
2645,female,0
2646,female,0
2647,male,1
2648,male,1
2649,female,0
2650,female,0
2651,male,1
2652,male,1
2653,male,1
2654,male,1
2655,female,0
2656,male,1
2657,male,1
2658,female,0
2659,male,1
2660,male,1
2661,male,1
2662,male,1
2663,male,1
2664,female,0
2665,male,1
2666,male,1
2667,male,1
2668,male,1
2669,female,0
2670,male,1
2671,female,0
2672,female,0
2673,female,0
2674,male,1
2675,male,1
2676,male,1
2677,male,1
2678,male,1
2679,male,1
2680,male,1
2681,male,1
2682,male,1
2683,male,1
2684,male,1
2685,male,1
2686,male,1
2687,male,1
2688,male,1
2689,female,0
2690,male,1
2691,female,0
2692,male,1
2693,male,1
2694,male,1
2695,male,1
2696,male,1
2697,female,0
2698,male,1
2699,male,1
2700,male,1
2701,male,1
2702,female,0
2703,male,1
2704,male,1
2705,female,0
2706,female,0
2707,male,1
2708,male,1
2709,male,1
2710,female,0
2711,male,1
2712,female,0
2713,male,1
2714,male,1
2715,female,0
2716,male,1
2717,female,0
2718,male,1
2719,female,0
2720,male,1
2721,male,1
2722,female,0
2723,male,1
2724,female,0
2725,male,1
2726,male,1
2727,male,1
2728,male,1
2729,male,1
2730,female,0
2731,male,1
2732,male,1
2733,male,1
2734,female,0
2735,male,1
2736,male,1
2737,male,1
2738,male,1
2739,female,0
2740,male,1
2741,male,1
2742,male,1
2743,male,1
2744,male,1
2745,male,1
2746,male,1
2747,male,1
2748,male,1
2749,male,1
2750,male,1
2751,female,0
2752,male,1
2753,female,0
2754,female,0
2755,male,1
2756,male,1
2757,male,1
2758,male,1
2759,male,1
2760,male,1
2761,female,0
2762,female,0
2763,male,1
2764,male,1
2765,male,1
2766,male,1
2767,male,1
2768,male,1
2769,male,1
2770,male,1
2771,male,1
2772,female,0
2773,male,1
2774,male,1
2775,male,1
2776,male,1
2777,male,1
2778,male,1
2779,male,1
2780,female,0
2781,male,1
2782,male,1
2783,male,1
2784,male,1
2785,female,0
2786,male,1
2787,male,1
2788,male,1
2789,male,1
2790,male,1
2791,male,1
2792,male,1
2793,male,1
2794,female,0
2795,female,0
2796,male,1
2797,male,1
2798,male,1
2799,male,1
2800,female,0
2801,male,1
2802,male,1
2803,female,0
2804,male,1
2805,male,1
2806,male,1
2807,male,1
2808,female,0
2809,female,0
2810,female,0
2811,male,1
2812,female,0
2813,male,1
2814,male,1
2815,male,1
2816,male,1
2817,male,1
2818,female,0
2819,female,0
2820,male,1
2821,female,0
2822,male,1
2823,female,0
2824,male,1
2825,male,1
2826,male,1
2827,male,1
2828,male,1
2829,male,1
2830,male,1
2831,male,1
2832,male,1
2833,male,1
2834,male,1
2835,male,1
2836,male,1
2837,male,1
2838,male,1
2839,male,1
2840,male,1
2841,female,0
2842,female,0
2843,female,0
2844,male,1
2845,male,1
2846,male,1
2847,female,0
2848,male,1
2849,female,0
2850,male,1
2851,female,0
2852,female,0
2853,male,1
2854,male,1
2855,male,1
2856,male,1
2857,male,1
2858,male,1
2859,male,1
2860,female,0
2861,male,1
2862,female,0
2863,male,1
2864,male,1
2865,male,1
2866,female,0
2867,female,0
2868,male,1
2869,male,1
2870,male,1
2871,male,1
2872,male,1
2873,male,1
2874,male,1
2875,male,1
2876,male,1
2877,male,1
2878,male,1
2879,male,1
2880,male,1
2881,male,1
2882,male,1
2883,male,1
2884,female,0
2885,male,1
2886,female,0
2887,male,1
2888,male,1
2889,male,1
2890,male,1
2891,male,1
2892,male,1
2893,male,1
2894,male,1
2895,male,1
2896,female,0
2897,male,1
2898,male,1
2899,male,1
2900,male,1
2901,male,1
2902,male,1
2903,male,1
2904,female,0
2905,female,0
2906,male,1
2907,male,1
2908,male,1
2909,male,1
2910,male,1
2911,male,1
2912,male,1
2913,female,0
2914,male,1
2915,male,1
2916,male,1
2917,female,0
2918,male,1
2919,male,1
2920,female,0
2921,male,1
2922,male,1
2923,male,1
2924,male,1
2925,male,1
2926,male,1
2927,male,1
2928,male,1
2929,male,1
2930,male,1
2931,male,1
2932,male,1
2933,male,1
2934,male,1
2935,female,0
2936,male,1
2937,male,1
2938,female,0
2939,male,1
2940,male,1
2941,male,1
2942,female,0
2943,male,1
2944,male,1
2945,male,1
2946,male,1
2947,male,1
2948,male,1
2949,male,1
2950,male,1
2951,male,1
2952,male,1
2953,male,1
2954,male,1
2955,male,1
2956,male,1
2957,male,1
2958,male,1
2959,male,1
2960,male,1
2961,female,0
2962,male,1
2963,male,1
2964,male,1
2965,male,1
2966,male,1
2967,male,1
2968,male,1
2969,female,0
2970,female,0
2971,female,0
2972,male,1
2973,male,1
2974,male,1
2975,male,1
2976,male,1
2977,female,0
2978,male,1
2979,male,1
2980,male,1
2981,male,1
2982,male,1
2983,male,1
2984,male,1
2985,male,1
2986,male,1
2987,male,1
2988,female,0
2989,male,1
2990,male,1
2991,male,1
2992,male,1
2993,male,1
2994,male,1
2995,female,0
2996,male,1
2997,male,1
2998,male,1
2999,male,1
3000,male,1
3001,male,1
3002,male,1
3003,male,1
3004,male,1
3005,female,0
3006,female,0
3007,male,1
3008,female,0
3009,male,1
3010,male,1
3011,female,0
3012,male,1
3013,male,1
3014,male,1
3015,male,1
3016,female,0
3017,male,1
3018,male,1
3019,male,1
3020,male,1
3021,male,1
3022,male,1
3023,female,0
3024,female,0
3025,female,0
3026,male,1
3027,male,1
3028,male,1
3029,female,0
3030,male,1
3031,male,1
3032,female,0
3033,male,1
3034,male,1
3035,male,1
3036,male,1
3037,male,1
3038,male,1
3039,female,0
3040,male,1
3041,male,1
3042,male,1
3043,male,1
3044,female,0
3045,male,1
3046,female,0
3047,male,1
3048,male,1
3049,male,1
3050,female,0
3051,female,0
3052,male,1
3053,male,1
3054,male,1
3055,male,1
3056,male,1
3057,male,1
3058,male,1
3059,female,0
3060,male,1
3061,male,1
3062,male,1
3063,male,1
3064,male,1
3065,female,0
3066,male,1
3067,male,1
3068,female,0
3069,male,1
3070,male,1
3071,female,0
3072,male,1
3073,male,1
3074,female,0
3075,female,0
3076,male,1
3077,male,1
3078,male,1
3079,male,1
3080,male,1
3081,female,0
3082,male,1
3083,female,0
3084,male,1
3085,male,1
3086,male,1
3087,male,1
3088,male,1
3089,male,1
3090,male,1
3091,female,0
3092,female,0
3093,male,1
3094,male,1
3095,female,0
3096,male,1
3097,female,0
3098,female,0
3099,male,1
3100,male,1
3101,male,1
3102,male,1
3103,male,1
3104,male,1
3105,male,1
3106,male,1
3107,male,1
3108,male,1
3109,male,1
3110,male,1
3111,male,1
3112,male,1
3113,female,0
3114,male,1
3115,female,0
3116,male,1
3117,male,1
3118,male,1
3119,male,1
3120,male,1
3121,female,0
3122,female,0
3123,male,1
3124,female,0
3125,male,1
3126,male,1
3127,male,1
3128,male,1
3129,male,1
3130,male,1
3131,male,1
3132,male,1
3133,male,1
3134,male,1
3135,female,0
3136,female,0
3137,female,0
3138,female,0
3139,male,1
3140,male,1
3141,male,1
3142,male,1
3143,male,1
3144,male,1
3145,female,0
3146,male,1
3147,male,1
3148,male,1
3149,female,0
3150,female,0
3151,male,1
3152,male,1
3153,female,0
3154,male,1
3155,female,0
3156,female,0
3157,female,0
3158,male,1
3159,male,1
3160,male,1
3161,male,1
3162,male,1
3163,male,1
3164,male,1
3165,male,1
3166,male,1
3167,female,0
3168,female,0
3169,female,0
3170,male,1
3171,female,0
3172,male,1
3173,female,0
3174,female,0
3175,male,1
3176,female,0
3177,male,1
3178,male,1
3179,male,1
3180,male,1
3181,male,1
3182,male,1
3183,female,0
3184,male,1
3185,female,0
3186,male,1
3187,male,1
3188,female,0
3189,male,1
3190,female,0
3191,male,1
3192,male,1
3193,male,1
3194,female,0
3195,female,0
3196,female,0
3197,male,1
3198,male,1
3199,male,1
3200,male,1
3201,female,0
3202,female,0
3203,male,1
3204,male,1
3205,male,1
3206,male,1
3207,male,1
3208,male,1
3209,male,1
3210,male,1
3211,female,0
3212,female,0
3213,female,0
3214,male,1
3215,male,1
3216,male,1
3217,female,0
3218,male,1
3219,female,0
3220,male,1
3221,male,1
3222,male,1
3223,male,1
3224,male,1
3225,male,1
3226,male,1
3227,male,1
3228,male,1
3229,male,1
3230,male,1
3231,female,0
3232,male,1
3233,male,1
3234,female,0
3235,female,0
3236,male,1
3237,male,1
3238,male,1
3239,male,1
3240,female,0
3241,male,1
3242,male,1
3243,male,1
3244,male,1
3245,male,1
3246,female,0
3247,male,1
3248,male,1
3249,male,1
3250,male,1
3251,male,1
3252,male,1
3253,male,1
3254,male,1
3255,male,1
3256,male,1
3257,male,1
3258,female,0
3259,male,1
3260,male,1
3261,male,1
3262,male,1
3263,male,1
3264,female,0
3265,male,1
3266,male,1
3267,male,1
3268,male,1
3269,female,0
3270,female,0
3271,female,0
3272,male,1
3273,male,1
3274,male,1
3275,male,1
3276,male,1
3277,female,0
3278,male,1
3279,male,1
3280,female,0
3281,male,1
3282,male,1
3283,male,1
3284,male,1
3285,female,0
3286,male,1
3287,male,1
3288,male,1
3289,male,1
3290,female,0
3291,female,0
3292,male,1
3293,male,1
3294,female,0
3295,female,0
3296,female,0
3297,female,0
3298,male,1
3299,male,1
3300,male,1
3301,male,1
3302,male,1
3303,male,1
3304,male,1
3305,male,1
3306,male,1
3307,male,1
3308,male,1
3309,male,1
3310,female,0
3311,male,1
3312,male,1
3313,female,0
3314,female,0
3315,male,1
3316,male,1
3317,male,1
3318,female,0
3319,male,1
3320,female,0
3321,male,1
3322,male,1
3323,female,0
3324,male,1
3325,male,1
3326,male,1
3327,male,1
3328,female,0
3329,female,0
3330,female,0
3331,male,1
3332,male,1
3333,male,1
3334,male,1
3335,female,0
3336,female,0
3337,male,1
3338,male,1
3339,male,1
3340,female,0
3341,female,0
3342,female,0
3343,female,0
3344,male,1
3345,male,1
3346,female,0
3347,male,1
3348,male,1
3349,male,1
3350,male,1
3351,female,0
3352,male,1
3353,male,1
3354,male,1
3355,female,0
3356,male,1
3357,male,1
3358,male,1
3359,male,1
3360,female,0
3361,female,0
3362,male,1
3363,female,0
3364,male,1
3365,male,1
3366,male,1
3367,female,0
3368,male,1
3369,female,0
3370,male,1
3371,female,0
3372,male,1
3373,female,0
3374,female,0
3375,female,0
3376,male,1
3377,female,0
3378,male,1
3379,male,1
3380,male,1
3381,female,0
3382,female,0
3383,male,1
3384,male,1
3385,male,1
3386,male,1
3387,female,0
3388,male,1
3389,male,1
3390,male,1
3391,male,1
3392,male,1
3393,male,1
3394,male,1
3395,male,1
3396,male,1
3397,male,1
3398,female,0
3399,female,0
3400,male,1
3401,male,1
3402,female,0
3403,female,0
3404,female,0
3405,male,1
3406,male,1
3407,male,1
3408,male,1
3409,female,0
3410,male,1
3411,male,1
3412,female,0
3413,male,1
3414,male,1
3415,male,1
3416,male,1
3417,female,0
3418,male,1
3419,male,1
3420,female,0
3421,female,0
3422,male,1
3423,male,1
3424,male,1
3425,male,1
3426,male,1
3427,male,1
3428,female,0
3429,male,1
3430,male,1
3431,male,1
3432,female,0
3433,male,1
3434,female,0
3435,male,1
3436,male,1
3437,male,1
3438,female,0
3439,male,1
3440,male,1
3441,male,1
3442,male,1
3443,male,1
3444,female,0
3445,female,0
3446,male,1
3447,male,1
3448,female,0
3449,female,0
3450,male,1
3451,male,1
3452,male,1
3453,female,0
3454,male,1
3455,female,0
3456,male,1
3457,male,1
3458,male,1
3459,male,1
3460,male,1
3461,female,0
3462,male,1
3463,male,1
3464,male,1
3465,male,1
3466,female,0
3467,female,0
3468,female,0
3469,male,1
3470,male,1
3471,female,0
3472,male,1
3473,male,1
3474,male,1
3475,female,0
3476,female,0
3477,male,1
3478,male,1
3479,female,0
3480,female,0
3481,female,0
3482,male,1
3483,male,1
3484,female,0
3485,male,1
3486,male,1
3487,female,0
3488,male,1
3489,female,0
3490,male,1
3491,female,0
3492,male,1
3493,male,1
3494,male,1
3495,male,1
3496,male,1
3497,male,1
3498,male,1
3499,male,1
3500,female,0
3501,male,1
3502,male,1
3503,female,0
3504,male,1
3505,male,1
3506,male,1
3507,female,0
3508,male,1
3509,male,1
3510,female,0
3511,female,0
3512,male,1
3513,male,1
3514,male,1
3515,female,0
3516,male,1
3517,female,0
3518,female,0
3519,male,1
3520,female,0
3521,male,1
3522,male,1
3523,male,1
3524,male,1
3525,female,0
3526,female,0
3527,female,0
3528,female,0
3529,male,1
3530,female,0
3531,male,1
3532,male,1
3533,female,0
3534,male,1
3535,male,1
3536,female,0
3537,male,1
3538,male,1
3539,male,1
3540,male,1
3541,female,0
3542,female,0
3543,male,1
3544,male,1
3545,male,1
3546,female,0
3547,female,0
3548,male,1
3549,female,0
3550,female,0
3551,male,1
3552,male,1
3553,male,1
3554,male,1
3555,female,0
3556,male,1
3557,male,1
3558,male,1
3559,male,1
3560,male,1
3561,male,1
3562,male,1
3563,male,1
3564,female,0
3565,male,1
3566,female,0
3567,male,1
3568,male,1
3569,male,1
3570,male,1
3571,male,1
3572,male,1
3573,female,0
3574,female,0
3575,male,1
3576,male,1
3577,male,1
3578,male,1
3579,male,1
3580,male,1
3581,female,0
3582,male,1
3583,male,1
3584,male,1
3585,male,1
3586,male,1
3587,male,1
3588,male,1
3589,male,1
3590,male,1
3591,male,1
3592,female,0
3593,male,1
3594,female,0
3595,female,0
3596,male,1
3597,male,1
3598,female,0
3599,male,1
3600,male,1
3601,male,1
3602,male,1
3603,male,1
3604,male,1
3605,female,0
3606,female,0
3607,female,0
3608,male,1
3609,male,1
3610,female,0
3611,male,1
3612,male,1
3613,male,1
3614,male,1
3615,female,0
3616,male,1
3617,female,0
3618,male,1
3619,female,0
3620,male,1
3621,male,1
3622,male,1
3623,male,1
3624,female,0
3625,male,1
3626,male,1
3627,male,1
3628,male,1
3629,male,1
3630,male,1
3631,male,1
3632,female,0
3633,female,0
3634,female,0
3635,female,0
3636,male,1
3637,male,1
3638,male,1
3639,female,0
3640,male,1
3641,male,1
3642,female,0
3643,male,1
3644,female,0
3645,female,0
3646,female,0
3647,male,1
3648,male,1
3649,female,0
3650,female,0
3651,male,1
3652,male,1
3653,male,1
3654,male,1
3655,female,0
3656,male,1
3657,male,1
3658,female,0
3659,female,0
3660,male,1
3661,male,1
3662,male,1
3663,male,1
3664,male,1
3665,male,1
3666,female,0
3667,male,1
3668,female,0
3669,male,1
3670,male,1
3671,female,0
3672,female,0
3673,male,1
3674,male,1
3675,female,0
3676,male,1
3677,male,1
